price,bedrooms,bathrooms,waterfront,view,condition,grade,yr_built,yr_renovated,long,lat,m2_living,m2_lot,floors,m2_above,m2_basement,m2_living15,m2_lot15
390000.00,5,1.75,0,0,4,7,1966,0,-122.188,47.7217,209.03175,833.33991,0.092903,139.3545,69.67725,180.23182,809.18513
284000.00,3,2.25,0,0,3,7,2003,0,-122.157,47.4199,193.23824,190.45115,0.1393545,143.99965,49.23859,193.23824,211.354325
620000.00,3,2,0,0,4,8,1988,0,-122.021,47.5142,228.54138,3840.888729,0.092903,228.54138,0,232.2575,5006.078155
306000.00,3,2.5,0,0,3,8,2008,0,-122.151,47.3453,240.432964,529.732906,0.185806,240.432964,0,223.245909,529.825809
495000.00,4,1.75,0,0,3,8,1978,0,-122.048,47.626,238.76071,1118.459217,0.092903,177.44473,61.31598,204.3866,1150.510752
499950.00,3,2.5,0,0,3,7,2001,0,-121.984,47.7359,220.18011,1184.791959,0.185806,220.18011,0,211.81884,1561.513624
330000.00,3,1,0,0,3,7,1969,0,-122.166,47.7687,99.40621,981.334389,0.092903,99.40621,0,170.94152,895.399114
665000.00,3,2,0,0,5,7,1944,0,-122.362,47.6638,180.23182,540.69546,0.1393545,106.83845,73.39337,91.97397,360.46364
850000.00,3,2.5,0,0,3,8,1920,0,-122.362,47.6315,246.19295,221.759461,0.185806,170.01249,76.18046,173.72861,205.873048
599950.00,4,2.5,0,0,4,8,1988,0,-122.02,47.57,212.74787,586.961154,0.185806,212.74787,0,199.74145,682.83705
360000.00,4,2.5,0,0,3,8,1992,0,-122.355,47.4597,190.45115,849.412129,0.185806,190.45115,0,140.28353,881.092052
699000.00,3,2.5,0,0,3,9,2001,0,-122.128,47.7043,248.98004,510.687791,0.185806,248.98004,0,258.27034,510.687791
475000.00,3,1.75,0,0,5,6,1945,0,-122.375,47.6966,141.21256,752.5143,0.092903,70.60628,70.60628,96.61912,752.5143
575000.00,3,2,0,0,3,8,1992,0,-122.519,47.3477,249.90907,40468.5468,0.185806,249.90907,0,157.9351,15175.70505
345000.00,2,1.5,0,0,3,7,2005,0,-122.3,47.5998,109.62554,78.410132,0.185806,91.97397,17.65157,108.69651,130.0642
367950.00,4,2.5,0,0,3,8,1989,0,-122.287,47.3511,281.49609,882.5785,0.185806,281.49609,0,246.19295,882.5785
374500.00,3,2.25,0,0,3,8,1984,0,-122.231,47.7428,130.0642,1059.0942,0.185806,130.0642,0,202.52854,859.166944
607500.00,4,2.5,0,0,3,8,1992,0,-122.305,47.7151,278.709,752.5143,0.185806,278.709,0,143.99965,752.5143
374000.00,3,1,0,0,4,7,1971,0,-122.109,47.7412,111.4836,910.4494,0.092903,111.4836,0,113.34166,949.46866
390000.00,3,1,0,0,3,7,1947,0,-122.319,47.7142,92.903,645.397141,0.092903,92.903,0,92.903,645.397141
705000.00,4,3.25,0,0,3,9,2004,0,-122.356,47.6706,254.55422,496.009117,0.2322575,254.55422,0,164.43831,447.79246
467000.00,3,2.5,0,0,3,8,2004,0,-121.856,47.5323,184.87697,462.471134,0.185806,184.87697,0,246.19295,633.226848
243500.00,3,3,0,0,3,6,1981,0,-122.293,47.4005,196.02533,724.085982,0.092903,196.02533,0,123.56099,933.117732
593000.00,3,2.75,0,0,3,10,2011,0,-122.074,47.5307,170.01249,171.87055,0.185806,157.00607,13.00642,214.60593,248.98004
223000.00,3,1,0,0,3,6,1961,0,-122.345,47.5107,87.32882,741.36594,0.092903,87.32882,0,97.54815,741.36594
574000.00,4,2.5,0,2,3,9,2003,0,-122.033,47.3895,276.85094,945.659637,0.185806,276.85094,0,276.85094,820.147684
400000.00,3,2,0,0,3,7,1986,0,-122.204,47.4544,209.96078,1050.268415,0.092903,104.98039,104.98039,193.23824,952.069944
772000.00,4,2.75,0,0,4,8,1962,0,-122.18,47.6339,322.37341,6515.380293,0.092903,162.58025,159.79316,274.06385,4046.85468
593777.00,3,1.75,0,0,4,7,1964,0,-122.113,47.684,140.28353,970.83635,0.092903,140.28353,0,121.70293,877.93335
539500.00,4,3.5,0,0,4,8,1997,0,-122.302,47.5591,251.76713,531.590966,0.185806,189.52212,62.24501,232.2575,531.590966
550000.00,3,2.5,0,0,3,8,2006,0,-121.997,47.5469,193.23824,243.870375,0.185806,193.23824,0,163.50928,257.527116
265000.00,2,2,0,0,3,8,1952,0,-122.265,47.4989,172.79958,1008.554968,0.092903,117.05778,55.7418,116.12875,929.773224
428000.00,3,1.75,0,0,3,7,1979,0,-122.145,47.7562,196.95436,868.64305,0.092903,118.91584,78.03852,204.3866,836.127
505000.00,3,2,0,0,5,7,1951,0,-122.297,47.6978,103.12233,778.062625,0.092903,103.12233,0,130.99323,718.511802
925000.00,5,5.5,0,2,3,11,2001,0,-121.872,47.5424,482.16657,1174.015211,0.185806,482.16657,0,356.74752,1174.015211
230000.00,3,1.75,0,0,3,8,1968,0,-122.365,47.3308,141.21256,1425.503632,0.092903,141.21256,0,210.88981,1391.779843
695000.00,4,2.5,0,0,3,10,1990,0,-122.016,47.5605,246.19295,928.10097,0.185806,246.19295,0,251.76713,744.338836
700000.00,4,2.75,0,2,3,9,2004,0,-121.859,47.5398,311.22505,729.938871,0.185806,311.22505,0,359.53461,732.633058
712500.00,3,1.75,0,0,3,7,1914,0,-122.357,47.6631,164.43831,260.1284,0.1393545,164.43831,0,151.43189,302.306362
480000.00,3,2.5,0,0,3,8,2005,0,-122.169,47.7761,204.3866,435.900876,0.185806,204.3866,0,226.68332,356.097199
470000.00,3,2.5,0,0,4,7,1968,0,-122.201,47.7089,185.806,782.614872,0.092903,120.7739,65.0321,196.02533,780.3852
335000.00,3,1.75,0,0,3,7,1980,0,-121.92,47.6923,160.72219,1393.823709,0.092903,106.83845,53.88374,176.5157,1438.417149
270000.00,3,1.5,0,0,3,7,1970,0,-122.224,47.3737,120.7739,734.584021,0.092903,83.6127,37.1612,151.43189,706.0628
810000.00,5,3.25,0,0,3,8,1981,2004,-122.117,47.7233,274.06385,6268.629925,0.092903,235.04459,39.01926,243.40586,3699.39746
589000.00,3,3,0,0,3,8,2006,0,-122.358,47.648,159.79316,88.629462,0.278709,135.63838,24.15478,159.79316,120.216482
415000.00,2,1,0,0,3,7,1951,0,-122.287,47.6803,81.75464,423.451874,0.092903,81.75464,0,127.27711,487.090429
197000.00,4,2.25,0,0,3,7,1979,0,-122.185,47.4672,166.29637,1226.3196,0.092903,113.34166,52.95471,161.65122,831.48185
235500.00,3,1.5,0,0,4,7,1971,0,-122.306,47.3489,128.20614,706.0628,0.092903,73.39337,54.81277,145.85771,734.305312
460000.00,3,2.25,0,0,3,8,2008,0,-122.301,47.587,142.14159,170.94152,0.185806,115.19972,26.94187,167.2254,318.750193
572500.00,5,1.75,0,0,4,8,1955,0,-122.392,47.5352,216.46399,459.591141,0.092903,128.20614,88.25785,196.95436,520.721315
302000.00,5,2,0,0,4,7,1960,0,-122.143,47.4915,143.07062,894.562987,0.092903,143.07062,0,209.96078,891.8688
870000.00,3,2.5,0,0,4,10,1990,0,-122.189,47.6939,298.21863,801.75289,0.185806,235.04459,63.17404,244.33489,801.75289
485000.00,3,1,0,0,3,7,1939,0,-122.401,47.6413,104.98039,534.935474,0.092903,89.18688,15.79351,140.28353,557.418
240000.00,3,2,0,0,3,7,1968,0,-122.304,47.3463,135.63838,699.187978,0.092903,135.63838,0,146.78674,699.187978
383000.00,3,1.75,0,0,3,7,1967,0,-122.193,47.7343,130.99323,670.295145,0.092903,130.99323,0,143.99965,706.0628
750000.00,4,2.75,0,0,3,8,1903,0,-122.305,47.6143,162.58025,471.94724,0.1393545,162.58025,0,157.9351,424.752516
409950.00,2,1.75,0,0,5,6,1944,0,-122.346,47.6926,127.27711,476.127875,0.092903,127.27711,0,111.4836,473.8053
246000.00,3,1.5,0,0,3,7,1953,0,-122.312,47.4912,165.36734,2212.856557,0.092903,165.36734,0,104.98039,1342.44835
860000.00,4,1.75,0,0,5,7,1937,0,-122.289,47.6751,175.58667,418.0635,0.185806,138.42547,37.1612,175.58667,464.515
339950.00,3,2.25,0,0,4,7,1985,0,-122.161,47.4279,151.43189,1142.242385,0.185806,151.43189,0,160.72219,924.199044
315000.00,5,1.75,0,0,4,7,1956,0,-122.341,47.4631,215.53496,752.5143,0.092903,107.76748,107.76748,130.99323,675.497713
698000.00,3,2.5,0,0,3,9,2006,0,-122.025,47.6201,239.68974,430.698308,0.185806,239.68974,0,230.39944,418.0635
419000.00,2,2.5,0,0,4,8,1985,0,-122.153,47.6213,136.56741,188.964702,0.185806,136.56741,0,140.28353,190.915665
372000.00,3,1,0,0,3,7,1969,0,-122.083,47.6909,213.491094,942.03642,0.092903,213.491094,0,239.68974,2296.933772
425000.00,3,2.5,0,0,3,7,2003,0,-121.871,47.5322,182.08988,437.480227,0.185806,182.08988,0,157.9351,412.860932
386500.00,3,2.25,0,0,3,8,1963,0,-122.313,47.7239,274.06385,746.568508,0.1393545,181.16085,92.903,191.38018,668.9016
348000.00,2,1,0,0,3,5,1942,0,-122.285,47.7145,62.24501,679.306736,0.092903,62.24501,0,79.89658,765.706526
754000.00,5,3.5,0,0,3,10,1978,0,-122.216,47.5627,280.56706,1421.880415,0.185806,207.17369,73.39337,341.88304,1345.792858
269950.00,4,3,0,0,4,7,1944,1981,-122.218,47.294,222.03817,679.028027,0.185806,222.03817,0,86.39979,678.935124
891500.00,3,2.5,0,0,4,10,1991,0,-122.03,47.5602,287.07027,1930.988855,0.185806,287.07027,0,315.8702,702.904098
349950.00,4,1.75,0,0,5,7,1903,0,-122.292,47.5329,165.36734,464.515,0.092903,82.68367,82.68367,172.79958,464.515
360000.00,2,1,0,0,3,7,1956,0,-122.195,47.4342,131.92226,7608.012476,0.092903,109.62554,22.29672,138.42547,173.078289
975000.00,4,2.25,0,0,4,8,1925,1997,-122.196,47.5907,224.82526,1438.324246,0.185806,224.82526,0,266.63161,1291.816215
449250.00,4,2,0,0,5,7,1928,0,-122.352,47.7042,137.49644,357.119132,0.1393545,137.49644,0,137.49644,357.119132
350000.00,4,2.25,0,0,3,7,2006,0,-122.16,47.4854,203.45757,357.67655,0.185806,203.45757,0,176.5157,357.67655
790000.00,4,1.75,0,3,4,7,1911,0,-122.36,47.6681,169.08346,570.145711,0.1393545,157.00607,12.07739,197.88339,473.8053
990000.00,3,1.75,0,4,4,9,1983,0,-122.222,47.5314,168.15443,2284.113158,0.092903,86.39979,81.75464,328.87662,1319.2226
834000.00,3,2.25,0,0,3,9,1983,0,-122.297,47.6272,236.90265,379.880367,0.185806,236.90265,0,156.07704,379.880367
466950.00,3,1,0,0,3,7,1963,0,-122.391,47.6837,126.34808,360.46364,0.092903,98.47718,27.8709,103.12233,360.46364
262500.00,3,1.75,0,3,5,7,1908,0,-122.266,47.2741,209.867877,2492.680393,0.1393545,138.518373,71.349504,183.94794,1467.309982
762300.00,4,2.5,0,0,3,10,1987,0,-122.04,47.6378,360.46364,1351.73865,0.185806,360.46364,0,301.00572,1304.822635
733000.00,6,2.75,0,0,3,8,1962,0,-122.38,47.6751,253.62519,464.515,0.092903,165.36734,88.25785,194.16727,464.515
439000.00,4,2.5,0,2,3,7,1957,0,-122.269,47.7596,260.1284,1605.270937,0.092903,144.92868,115.19972,284.28318,1247.036969
1160000.00,5,3.25,0,0,4,10,1927,0,-122.302,47.6439,398.55387,652.086157,0.2322575,333.52177,65.0321,178.37376,371.612
420000.00,3,2.5,0,0,3,8,1999,0,-122.02,47.6027,164.43831,370.961679,0.185806,164.43831,0,169.08346,375.885538
549000.00,3,2.25,0,0,3,8,1981,0,-122.057,47.6432,178.37376,1018.309783,0.185806,178.37376,0,185.806,994.619518
518000.00,4,2.5,0,0,5,8,1905,0,-122.298,47.6048,215.53496,371.612,0.1393545,140.28353,75.25143,138.42547,418.0635
695000.00,4,2.5,0,0,3,9,1998,0,-122.052,47.5839,275.085783,1128.399838,0.185806,275.085783,0,243.40586,1648.935347
485000.00,3,2.5,0,0,3,8,1988,0,-122.041,47.6194,156.07704,686.088655,0.185806,156.07704,0,183.01891,693.98541
280000.00,3,1.75,0,0,4,6,1926,0,-122.052,47.4238,147.71577,2526.9616,0.1393545,147.71577,0,169.08346,6879.652956
306500.00,2,1,0,0,4,6,1943,0,-122.344,47.3221,131.92226,1523.6092,0.1393545,131.92226,0,176.5157,1523.6092
720000.00,2,1,0,0,3,6,1950,0,-122.191,47.6238,127.27711,878.86238,0.092903,127.27711,0,157.00607,922.52679
277500.00,3,2.5,0,3,3,7,2010,0,-121.974,47.1944,243.40586,423.451874,0.185806,243.40586,0,155.14801,423.451874
649000.00,3,2,1,4,3,8,1913,1987,-122.369,47.4663,168.15443,1579.908418,0.185806,168.15443,0,202.52854,2314.306633
3395000.00,4,3.5,1,4,3,10,1954,0,-122.216,47.6967,439.43119,4447.26661,0.092903,273.13482,166.29637,301.93475,4584.391438
267800.00,2,1,0,0,4,6,1949,0,-122.316,47.7515,65.0321,557.418,0.092903,65.0321,0,85.47076,557.418
625000.00,4,2.75,0,0,3,8,1993,0,-121.996,47.5703,222.03817,648.370037,0.185806,222.03817,0,194.16727,587.239863
600000.00,4,2.5,0,0,3,9,1924,2003,-122.289,47.7316,192.30921,755.022681,0.1393545,147.71577,44.59344,190.45115,755.394293
395000.00,4,2,0,0,4,7,1948,0,-122.302,47.745,165.36734,757.066547,0.1393545,165.36734,0,109.62554,757.066547
212000.00,4,2.5,0,0,3,7,1940,1987,-122.314,47.3776,176.5157,2023.42734,0.1393545,176.5157,0,115.19972,851.548898
425000.00,2,1,0,0,3,7,1928,0,-122.393,47.6829,96.61912,375.32812,0.092903,87.32882,9.2903,131.92226,375.32812
870000.00,4,1.75,0,2,3,8,1919,0,-122.357,47.6779,220.18011,464.515,0.1393545,164.43831,55.7418,195.0963,422.70865
420000.00,3,2.5,0,0,3,7,2004,0,-121.851,47.5321,183.01891,340.675301,0.185806,183.01891,0,183.01891,347.364317
800000.00,4,2.25,0,0,3,8,1981,0,-122.082,47.5593,196.95436,921.690663,0.185806,196.95436,0,175.58667,728.824035
575000.00,3,2.5,0,0,3,8,1989,0,-122.215,47.7371,182.08988,885.830105,0.185806,182.08988,0,234.11556,855.265018
915000.00,3,3.25,0,0,3,9,2003,0,-122.288,47.6186,247.12198,371.612,0.185806,201.59951,45.52247,247.12198,371.612
400000.00,3,2.25,0,0,3,7,1987,0,-122.238,47.7112,109.62554,1324.610974,0.185806,109.62554,0,172.79958,965.26217
750000.00,3,2.5,0,2,4,8,1955,0,-122.408,47.5714,222.03817,608.51465,0.092903,133.78032,88.25785,186.73503,608.51465
235000.00,3,1,0,0,5,7,1961,0,-122.111,47.3604,116.12875,705.319576,0.092903,116.12875,0,116.12875,705.319576
599950.00,5,3,0,0,5,8,1967,0,-122.302,47.7176,241.5478,1270.355622,0.092903,120.7739,120.7739,199.74145,724.6434
481203.00,2,1,0,0,3,7,1929,0,-122.292,47.6798,87.32882,353.0314,0.092903,87.32882,0,156.07704,353.0314
1815000.00,5,3,0,0,3,10,1972,2003,-122.234,47.5467,360.46364,1207.739,0.185806,360.46364,0,322.37341,1272.864003
379000.00,3,2.5,0,0,4,7,1986,0,-122.184,47.6939,142.14159,270.626439,0.185806,142.14159,0,127.27711,351.452049
626000.00,3,1.75,0,0,4,7,1945,0,-122.372,47.6785,225.75429,464.515,0.185806,163.50928,62.24501,122.63196,377.371986
535000.00,2,1,0,0,3,7,1939,0,-122.341,47.686,95.69009,449.743423,0.092903,85.47076,10.21933,142.14159,459.312432
1225000.00,4,2.5,0,0,3,9,1984,0,-122.229,47.6353,254.55422,1487.098321,0.185806,254.55422,0,256.41228,1487.191224
410000.00,2,1.5,0,0,3,7,2001,0,-122.322,47.678,109.62554,96.061702,0.185806,104.05136,5.57418,105.630711,96.061702
940000.00,4,2.5,0,3,4,8,1967,0,-122.163,47.5654,287.07027,858.237914,0.092903,156.07704,130.99323,249.90907,789.6755
326250.00,3,1,0,0,3,7,1967,0,-122.226,47.7244,98.47718,897.721689,0.092903,98.47718,0,122.63196,944.080286
200000.00,2,1,0,0,3,6,1944,0,-122.24,47.4941,73.39337,556.024455,0.092903,73.39337,0,95.69009,556.024455
880000.00,4,2.5,0,0,5,8,1958,0,-122.172,47.5935,285.21221,766.44975,0.092903,195.0963,90.11591,210.88981,817.5464
370000.00,2,2,0,0,3,9,2005,0,-121.402,47.72,195.0963,5433.710664,0.185806,195.0963,0,133.78032,5513.421438
190000.00,2,2.5,0,0,3,8,2006,0,-122.189,47.4499,102.1933,161.372511,0.185806,102.1933,0,149.57383,238.110389
160000.00,2,1,0,0,4,6,1983,0,-122.215,47.3336,99.40621,390.1926,0.092903,99.40621,0,106.83845,390.1926
625000.00,4,3,0,0,3,9,1989,0,-122.229,47.7107,203.45757,1191.480975,0.092903,141.21256,62.24501,283.35415,434.135719
590000.00,4,3.5,0,0,3,10,2004,0,-122.118,47.459,320.51535,638.522319,0.185806,255.48325,65.0321,320.51535,638.522319
575000.00,3,2.5,0,0,3,8,1999,0,-122.165,47.6679,192.30921,334.357897,0.185806,192.30921,0,192.30921,635.828132
470000.00,2,1,0,0,5,7,1912,0,-122.348,47.6939,110.55457,483.0956,0.092903,110.55457,0,143.99965,473.8053
130000.00,2,1,0,0,4,4,1900,0,-122.033,47.5289,55.7418,139.3545,0.092903,55.7418,0,104.98039,557.418
229000.00,3,1,0,0,3,7,1958,0,-122.165,47.5108,87.32882,780.3852,0.092903,87.32882,0,110.55457,780.3852
279900.00,3,1,0,0,3,6,1942,0,-122.399,47.3215,118.91584,1201.049984,0.1393545,118.91584,0,149.57383,1808.542701
307000.00,3,1,0,0,3,7,1960,0,-121.915,47.6499,127.27711,696.7725,0.092903,127.27711,0,107.76748,696.7725
399950.00,3,1.75,0,0,3,7,1989,0,-121.913,47.6957,227.61235,1393.637903,0.092903,183.94794,43.66441,166.29637,1423.552669
405000.00,4,2.25,0,0,3,7,1962,0,-122.202,47.7673,183.01891,1462.571929,0.092903,127.27711,55.7418,222.03817,1053.148408
539950.00,4,2.75,0,0,4,8,1966,0,-122.176,47.544,270.34773,836.127,0.092903,197.88339,72.46434,183.01891,836.127
129000.00,2,1,0,0,3,6,1949,0,-122.234,47.388,70.60628,486.81172,0.092903,70.60628,0,91.04494,471.94724
340000.00,3,1.75,0,0,3,7,1967,0,-122.197,47.7601,117.98681,782.429066,0.092903,117.98681,0,136.56741,789.6755
214950.00,3,1.75,0,0,4,7,1977,0,-122.094,47.3621,145.85771,452.902125,0.092903,121.70293,24.15478,128.20614,483.0956
450000.00,4,2.75,0,2,3,8,1952,2012,-122.252,47.513,214.60593,524.90195,0.092903,123.56099,91.04494,213.6769,524.90195
515000.00,3,1.75,0,0,4,7,1925,0,-122.363,47.5677,176.5157,464.515,0.092903,88.25785,88.25785,131.92226,464.515
1400000.00,4,2.25,0,0,4,9,1907,0,-122.308,47.6275,351.17334,479.37948,0.185806,233.18653,117.98681,254.55422,479.37948
230000.00,3,1,0,0,4,7,1956,0,-122.282,47.4432,98.47718,924.013238,0.092903,98.47718,0,121.70293,986.536957
681000.00,3,1.75,0,0,4,8,1984,0,-122.16,47.5527,174.65764,932.002896,0.092903,174.65764,0,225.75429,904.131996
255000.00,3,1,0,0,3,6,1923,0,-122.357,47.5097,107.76748,802.310308,0.092903,107.76748,0,120.7739,802.310308
580000.00,2,1,0,0,3,7,1925,0,-122.338,47.6652,79.89658,372.819739,0.092903,79.89658,0,138.42547,372.819739
295000.00,2,2,0,0,3,7,1984,0,-122.205,47.459,147.71577,743.224,0.092903,84.54173,63.17404,147.71577,777.040692
286000.00,2,1,0,0,3,7,1913,0,-122.385,47.537,108.69651,607.864329,0.092903,108.69651,0,143.99965,671.224175
425000.00,3,1.5,0,0,3,7,1947,0,-122.311,47.7146,110.55457,752.5143,0.092903,77.10949,33.44508,116.686168,752.5143
170000.00,2,1,0,0,3,7,1961,0,-122.299,47.3459,120.7739,1059.0942,0.092903,120.7739,0,126.34808,905.80425
380000.00,3,2,0,0,3,7,1949,0,-122.382,47.5568,154.21898,769.329743,0.092903,154.21898,0,154.21898,702.253777
506000.00,3,2,0,0,3,7,1947,0,-122.293,47.6853,107.76748,568.56636,0.092903,107.76748,0,106.83845,473.8053
315000.00,3,2.5,0,0,3,7,1992,0,-122.18,47.4068,181.16085,893.541054,0.185806,181.16085,0,175.58667,662.677099
449950.00,4,2.5,0,0,3,8,1999,0,-121.877,47.5362,229.47041,354.053333,0.185806,229.47041,0,222.9672,396.324198
255000.00,3,1,0,0,3,7,1964,0,-122.191,47.5116,132.85129,1153.85526,0.092903,132.85129,0,176.5157,961.54605
289000.00,3,2.5,0,0,3,7,1988,0,-122.286,47.3462,183.01891,892.519121,0.185806,101.26427,81.75464,187.66406,892.612024
389000.00,3,1.75,0,0,4,7,1962,0,-122.032,47.5327,130.0642,930.702254,0.092903,130.0642,0,125.41905,863.9979
327000.00,3,1.5,0,2,4,7,1964,0,-122.029,47.2156,140.28353,31970.15197,0.092903,140.28353,0,162.58025,15782.73325
2885000.00,7,3,0,0,4,10,1910,0,-122.285,47.6295,497.03105,1337.8032,0.2322575,466.37306,30.65799,283.35415,693.892507
210000.00,3,1,0,0,3,6,1948,0,-122.284,47.548,85.47076,614.274636,0.092903,85.47076,0,172.79958,782.614872
1680000.00,4,3.75,0,3,3,11,2005,0,-122.14,47.5571,707.92086,2743.983008,0.185806,555.55994,152.36092,263.84452,1933.218527
360000.00,4,2.5,0,0,3,7,2001,0,-122.188,47.4813,231.32847,441.382153,0.185806,231.32847,0,233.18653,486.161399
875000.00,4,2.5,0,0,3,11,1990,0,-122.081,47.7125,281.49609,1486.448,0.185806,281.49609,0,340.95401,1545.998823
550000.00,4,2.25,0,0,3,8,1967,0,-122.116,47.6384,153.28995,668.9016,0.092903,153.28995,0,202.52854,738.57885
257500.00,3,1.5,0,0,3,7,1962,0,-122.351,47.503,112.41263,1161.2875,0.092903,112.41263,0,112.41263,1161.2875
1075000.00,4,2.75,0,0,4,8,1923,0,-122.284,47.5711,277.77997,686.460267,0.1393545,194.16727,83.6127,233.18653,572.003771
202950.00,2,1,0,0,5,6,1969,0,-122.088,47.3613,98.47718,477.893032,0.092903,98.47718,0,104.98039,483.0956
622000.00,4,1.75,0,0,5,8,1959,0,-122.393,47.6965,248.98004,568.56636,0.092903,124.49002,124.49002,215.53496,635.45652
455000.00,4,1.75,0,0,3,8,1976,0,-122.129,47.7453,166.29637,4249.197414,0.092903,130.99323,35.30314,173.72861,4411.03444
805000.00,3,2.5,0,3,3,10,1997,0,-122.088,47.654,249.90907,1622.179283,0.185806,249.90907,0,335.37983,1568.852961
257000.00,2,1,0,0,3,6,1950,0,-122.351,47.7407,71.53531,882.299791,0.092903,71.53531,0,143.99965,699.745396
744500.00,5,2.5,0,0,4,8,1967,0,-122.167,47.6144,250.8381,1539.40271,0.092903,162.58025,88.25785,238.76071,1099.97152
885000.00,4,2.5,0,0,3,8,1996,0,-122.203,47.6916,243.40586,850.712771,0.185806,243.40586,0,208.10272,687.946715
355000.00,2,2.25,0,0,3,8,2007,0,-122.316,47.5844,86.39979,69.398541,0.185806,58.52889,27.8709,87.32882,557.418
240000.00,3,1,0,0,4,7,1978,0,-122.149,47.3742,124.49002,650.321,0.092903,124.49002,0,171.87055,734.305312
169000.00,3,1.5,0,0,4,6,1916,0,-122.36,47.3302,136.56741,1714.896477,0.185806,136.56741,0,162.58025,1493.322822
639900.00,3,2.5,0,0,4,8,1992,0,-122.109,47.6367,216.46399,386.47648,0.185806,216.46399,0,273.13482,418.0635
292000.00,3,1.75,0,0,5,7,1972,0,-122.182,47.3921,160.72219,1052.126475,0.092903,160.72219,0,188.59309,1659.154677
563500.00,4,2.5,0,3,3,9,2004,0,-121.861,47.5312,258.27034,728.173714,0.185806,258.27034,0,293.57348,729.102744
389000.00,2,2,0,0,3,8,2006,0,-122.022,47.7199,111.4836,662.491293,0.092903,111.4836,0,155.14801,427.446703
2750000.00,4,3.25,0,0,3,10,1952,2007,-122.237,47.6398,411.56029,1950.963,0.185806,411.56029,0,365.10879,1858.06
661000.00,3,2,0,0,4,8,1994,0,-122.19,47.6947,169.08346,410.445454,0.185806,169.08346,0,178.37376,1245.086006
344000.00,2,2,0,0,3,8,2005,0,-122.033,47.7132,120.7739,432.835077,0.092903,120.7739,0,152.36092,444.07634
510000.00,1,1,0,0,3,5,1916,0,-122.392,47.6567,63.17404,613.1598,0.092903,44.59344,18.5806,108.69651,510.9665
289000.00,2,1,0,0,3,7,1942,0,-122.387,47.5324,72.46434,383.875196,0.092903,72.46434,0,102.1933,473.8053
365000.00,3,2.25,0,0,3,8,1979,0,-122.191,47.5065,225.75429,707.363442,0.1393545,176.5157,49.23859,159.79316,1045.15875
410000.00,3,1.5,0,0,4,7,1966,0,-121.959,47.5316,162.58025,3019.3475,0.092903,162.58025,0,169.08346,9550.521303
535610.00,3,1,0,0,5,7,1901,0,-122.386,47.6765,149.57383,473.8053,0.1393545,93.83203,55.7418,117.98681,473.8053
397950.00,4,1.75,0,0,3,8,1971,2002,-122.346,47.457,196.95436,707.92086,0.185806,196.95436,0,169.08346,707.92086
284000.00,3,1.75,0,0,3,7,1978,0,-122.303,47.5472,132.85129,450.57955,0.092903,86.39979,46.4515,132.85129,450.57955
201000.00,4,1.5,0,0,3,7,1962,0,-122.305,47.4931,126.34808,752.5143,0.1393545,126.34808,0,120.7739,752.5143
734000.00,4,2.25,0,0,4,7,1925,0,-122.36,47.6806,235.04459,464.515,0.1393545,157.00607,78.03852,142.14159,464.515
357500.00,5,3,0,0,3,7,2002,0,-122.169,47.3342,303.79281,849.690838,0.185806,303.79281,0,297.2896,585.2889
