durasi;REV_VOICE;Rasio.on.net;REV_SMS;REV_DATA
201;60554.33333;0.980392157;3900;13973.66667
46.66666667;24938;1;28258.33333;19013.5
1320;146579.3333;0.998004051;67641.66667;360
176.5;92700;0.76025641;3450;4897
51.33333333;47432;0.99543379;22235;237091.6667
7.333333333;4073.666667;0.976190476;3283.666667;65824
102.3333333;55522.66667;0.929367492;4291.666667;33156.66667
22;45797.33333;0.519612795;11366.66667;131148
56;21795.66667;1;2298.666667;57500
0.666666667;1791.666667;1;3941.666667;87380.66667
65.33333333;29882.66667;1;562.5;11799.33333
234.6666667;17939;0.949874309;9459;40025
100;112171;0.721371611;10291.66667;90333.33333
6;6000;0.25;2032;83752
148;42970;0.808168796;22033.33333;10984
51.66666667;78347.33333;0.885615306;1050;106
374;30742;0.953333333;9766.666667;33273.33333
57.33333333;39076.66667;0.996855346;27790.66667;7284.5
11;24371.33333;0.660130719;56941.66667;120
137;44606.33333;0.718967165;12033.33333;10800
561.6666667;160925.3333;0.990840587;4333.333333;139687.3333
180;165436;0.46942102;6266.666667;131196
36.33333333;36513.66667;0.476666667;1691.666667;100620
679;116269.6667;0.998084291;13000;14545.5
176.6666667;164073;0.202304194;42673.66667;324540
88.66666667;44920.33333;1;37400;62404
904;75669.66667;0.981420326;36725;240
67.66666667;48459.66667;0.673258905;28883.33333;19560
103;126387.6667;0.978329632;37291.66667;21960
632.3333333;101237.3333;1;18816.66667;60781
4048.333333;222997.3333;0.993113533;45475;60
148.6666667;81508.33333;1;9250;540
764;222550.3333;0.969096312;78491.66667;15359.66667
132;42002.66667;1;1950;268
1969.333333;17225.33333;0.992681921;5675;58346.66667
37.66666667;44686.33333;0.942474001;12633.33333;62333.33333
502;228340;0.914179405;21083.33333;19889.66667
81.66666667;42262.33333;0.962626263;1766.666667;198000
1.666666667;13591.33333;0.640476191;1387.5;37240
6;10971.33333;0.675;59583.33333;60
132;57673.33333;0.900918964;2025;27310.5
801.3333333;324636.3333;0.895708695;81458.33333;83897.33333
23;12065.33333;0.988095238;10291.66667;160645.3333
7.333333333;19047;0.972222222;30891.66667;31073.33333
364;38905;1;26187.5;18589
507.6666667;81653;0.999066293;17858.33333;767.3333333
8;3407;1;7950;82790
183;84833;0.980702505;16258.33333;120
21;3054.333333;1;383.3333333;80496.33333
18;61132.66667;0.605031861;12008.33333;67280.33333
602.6666667;456153;0.644433225;35875;97672
652.3333333;232136;0.976745277;75791.66667;3180
1186.333333;75282.66667;0.983333333;7341.666667;43489.66667
994.6666667;143350.3333;0.997642621;47750;810
778;58375;0.997416021;30341.33333;32945
189.6666667;18369;1;21764;35386
162.6666667;31384.33333;0.983333333;27975;3250
109.3333333;48371.33333;0.668518519;1891.666667;36405
2;6596;0.25;1925;169792.3333
96;98384;0.944596943;1025;800
181;126570;0.917835518;850;3520
731.3333333;377221.6667;0.873801458;109275;10166.66667
619;86531.33333;1;21732;41773.33333
270;48226.33333;1;38475;6510
599.6666667;132271;0.983918423;23633.33333;42573.33333
0.333333333;3124;1;7733.333333;79897.33333
13.66666667;40680.66667;0.361447404;4875;95000
679.3333333;96502.33333;0.994165492;19616.66667;47237.33333
144.6666667;98104.66667;0.800101416;8134.666667;33601.5
144.3333333;193464.3333;0.871432759;43933.33333;335777.6667
407.6666667;8068.333333;0.916666667;4175;47881.66667
13.66666667;34248;1;3408.333333;120
233.3333333;43960.66667;1;14950;30690.66667
149.3333333;66302;0.848941599;8041.666667;4143
132;48150.66667;0.970668251;37841.66667;10450.33333
107;94386.66667;0.994708995;5441.666667;960
1876.666667;110512.6667;0.985067873;2375;420
296;41441;1;14683.33333;47082
53;33862.33333;0.930519667;27441.66667;91216
350.6666667;44912.66667;0.869047619;3983.333333;44494.33333
15.66666667;41562;0.552339181;2241.666667;167663.3333
89.33333333;72698;0.519230769;6800;184304
503.6666667;82220.33333;0.968660969;23200;76561.66667
33.66666667;103911.6667;0.518000518;38691.66667;121110
184.3333333;40509.66667;0.997493734;7933.333333;70078
65;39596;0.888958976;29436;70409.33333
884;97431.66667;0.954452543;17850;12873
468;213160.3333;1;56633.33333;9516.5
497.3333333;52493.33333;0.994412723;20850;95000
1450;187645;1;25700;53298
374.5;47000;0.912946429;4325;15650
256.3333333;66700;0.990922661;1133.333333;9818.333333
11.33333333;17392;0.6147343;3266.666667;92460.33333
7.5;10954;0.857142857;8300;169920
95.33333333;14024;0.989417989;9775;51234.33333
123.6666667;6574.666667;1;50025;12000
251.3333333;103690.6667;0.979537037;7450;60
118;128217.3333;0.955101547;1400;540
343.6666667;117906;1;65766.66667;660154.6667
680.3333333;83755;1;13625;1260
75.66666667;38030.33333;0.899268119;1675;125754.6667
42.66666667;55841;1;8016.666667;84380.66667
3.333333333;4557.333333;1;575;73666.66667
168.6666667;25114;1;1808.333333;57532.33333
117;10871.33333;1;14500;60509.66667
10.66666667;9783;1;10700;163424
286;119268;0.970823742;14133.33333;31926.66667
6;6256;1;3875;128666.6667
44.66666667;33711;0.977678571;22225;191923.3333
33;18882.66667;0.984126984;6391.666667;26783
427;31508;0.978125;8616;630
148.6666667;156099.3333;0.805049088;32550;100253
6;9233;1;135983.3333;29245
372.6666667;60147.66667;0.158440612;275;80
207;63596.33333;1;275;3750
587.6666667;88232.66667;0.983804066;32766.66667;7211.5
903.3333333;171366.6667;0.933958286;8141.666667;540
614;76102;0.912601626;17675;31668.33333
3.5;2962.5;0.458333333;13281;161467
408.3333333;84027.66667;0.989982578;31658.33333;5028.666667
268.3333333;99004.33333;1;6450;4860
429.3333333;95322;0.87181874;7541.666667;113459.3333
7;8046.5;0.416666667;1712.5;31130
412;127101;0.945461543;4175;91598.66667
41.66666667;43112;0.64021164;2125;27166.66667
149.6666667;121189;0.747464503;135108.3333;83334.66667
30.33333333;28059.66667;0.923395445;2041.666667;13331.66667
10.33333333;10966.33333;0.933333333;6758.333333;222086.6667
3;12182.5;0.291666667;14616.66667;20550
13;9331.666667;0.904761905;27283.33333;105666.6667
3382.333333;32257;0.997474748;776;40000
14;21287.66667;0.679578755;1125;144996.6667
667;48648.33333;0.956930167;52666.66667;5780
213.6666667;106763;0.910652491;208.3333333;30
58.33333333;104975.3333;0.649863881;275;60
793;87734.33333;0.991649535;58700;10000
2;4617.666667;0.605555556;7125;35830
28.33333333;18346;1;30050;44981.33333
0;156;1;300;202029
32.33333333;33749;0.773313492;16108.33333;208615.3333
1078;80752.33333;1;275;690
14.33333333;35832.66667;0.710780259;6800;44247
260;20702;0.916666667;25683.33333;71
0;693;1;4675;66669
0;380;1;3600;75016
886.6666667;152001.6667;0.972791245;4050;5180
210.3333333;84289.66667;0.993091352;24058.33333;129762
0;758.3333333;1;1012.5;183430
361.3333333;89145;0.99726776;31016.66667;62505
164.6666667;29537;0.869122438;766.6666667;52000
152.3333333;181782;0.946631654;8650;245488.3333
125.6666667;20745.33333;0.988888889;19666.66667;53802
1;2397;0.9;2921;88240
75.66666667;68537.33333;0.689541977;21500;130122.3333
208;50596.33333;1;25683.33333;20001
235.6666667;17801;1;15158.33333;25180.33333
204;42059;0.963678161;49723.66667;48394
481.3333333;92110.66667;1;1375;64667.33333
180;241739;0.95181874;24666.66667;145629
20.33333333;11711.66667;0.987654321;13596.33333;23350
34.33333333;24926;0.875946276;14450;72292
269;32692;0.923625896;12841.66667;40046
248.6666667;413317;0.58219705;3825;840
106;44524;1;47483.33333;2128
118;73290;0.930657692;1668.333333;61456.66667
34.66666667;42362.33333;0.858706468;6991.666667;181006.6667
68;35002;0.964583333;9940.666667;101189.6667
106.6666667;89248.66667;0.452931124;18566.66667;180
7.666666667;10667;0.72962963;13416.66667;40190.66667
302;184009;0.830555048;14458.33333;77190
2591.333333;268359.3333;0.999498747;25566.66667;115536.6667
261;86758.66667;0.965611872;19741.66667;5520
252;25823.66667;0.977777778;16200;138418.6667
162;147039;0.97826087;14500;147708
107;80981;0.985465116;21223;3750
120.3333333;285343;0.69457672;9341.666667;180
1;12050;1;525;253333.3333
37.66666667;12488;0.865517241;12691.66667;183978
21;5000;1;5600;56466.66667
45.33333333;34907.33333;0.571122764;94686.33333;120
84;126254.3333;0.977978985;23783.33333;138242.3333
296.3333333;105171;0.996678542;79255.33333;4144.333333
171;2405.666667;1;6966.666667;104778.3333
175.3333333;85315.66667;1;11808.33333;7500
461.6666667;52389.33333;0.83737646;15691.66667;20000
50.33333333;99524.66667;0.646515765;3750;187218
352.6666667;15746.66667;0.976786646;6766.666667;216417.3333
110.6666667;60253;0.989247312;10466.66667;136996
279;32150.66667;0.941084479;600;40045
219;40777.66667;0.952909828;19885;45250
78.66666667;100945.3333;0.906353189;6133.333333;153201.3333
46.33333333;65075;0.89948718;51758.33333;60
1.333333333;13148.33333;0.913690476;29375;195335.6667
1853.666667;131116.6667;1;1112.5;450
104.6666667;45690.33333;0.820689655;3833.333333;154360
257.3333333;2243.666667;1;2425;187760.6667
12;33243.33333;0.962962963;5591.666667;43429.66667
64;31892.33333;1;32897;59741
531.3333333;267889.3333;0.997078653;56300;70827.33333
70;220398.6667;0.531752692;12783.33333;273088
8.333333333;26700.66667;0.841503268;4787.5;58335.66667
27.33333333;36542.33333;0.826388889;12950;40645
227.3333333;130373.3333;0.854920598;19025;77638.33333
205.6666667;81862;0.895901623;3700;95344.66667
358;31045;1;41216.66667;23333.33333
40.66666667;45206.33333;0.959090909;22883.33333;38940.33333
8.666666667;6056.333333;1;5165.5;32691.66667
18;22933;0.753373819;8691.666667;36666.66667
0;1500;0.333333333;1925;122334
887.6666667;80683;1;816.6666667;2200
160.3333333;46496.66667;0.991949173;14016.66667;90310.66667
92;121672;0.770028183;7133.333333;76892.66667
36;23715.66667;0.666666667;12658.33333;84041
107;183845.6667;0.706795621;4183.333333;95626.66667
15.33333333;48119;0.621843434;16125;65493
435.3333333;158543.3333;0.882597764;2225;70280
363.6666667;68977.33333;0.880949811;3633.333333;14120
19.33333333;40025.33333;0.772907327;5625;109140
4.666666667;6838.333333;0.833333333;28791.66667;56298.33333
97.33333333;143002;0.624136979;4291.666667;155000
2566.333333;174939.6667;0.99821718;4766.666667;133354.3333
9.333333333;20639.66667;0.508138239;1741.666667;94933.33333
60.66666667;67285.33333;1;20166.66667;114644
716.6666667;183598.6667;0.97168066;21333.33333;104167.6667
36.33333333;28943.66667;0.795681512;13780;41668.33333
753.3333333;77779;1;20400;7201.666667
77.33333333;100371;0.701330657;12800;134000
799;185898.3333;0.975376025;27150;103796
39;133286.3333;0.826086495;8100;55000
50.66666667;24411.33333;0.842261905;16108.33333;121698
1077;74006.33333;0.989610424;24775;71161.5
71;20053.66667;0.888888889;4233.333333;72381
508;54749;0.992424242;7208.333333;480
1;2599.333333;0.722222222;5000;160026.3333
27;59003.66667;0.659748966;3700;259982
50.33333333;92977;0.591941151;4033.333333;207412
483;296367.3333;0.975861127;32050;39157.33333
248;58395.33333;0.979467741;5883.333333;6760.666667
1563.333333;254964;0.994761559;44733.33333;32636.33333
59;66483.33333;0.193785683;25991.66667;3245
309;54228;0.993103448;20430.66667;75571.33333
864.6666667;15697.66667;1;1925;135160.3333
25.66666667;40689;0.694331984;287.5;18778
13;11372.33333;0.962962963;1973.666667;91168.66667
312;89220.66667;0.897632937;9983.333333;4973.666667
21.66666667;13656;0.658008658;41800;202446.6667
411.3333333;100968.6667;1;6808.333333;13334
27.66666667;52119.33333;0.816821748;15500;189
3;2750;1;2750;83335.33333
262;141519;0.909381126;1466.666667;28150
660.6666667;70692;0.927226612;4466.666667;67267.66667
19.33333333;25569.66667;0.875243665;2141.666667;349852
9.666666667;52886.33333;0.097086057;22158.33333;220
49.66666667;150078;0.656202823;11725;3160
56.66666667;54892.66667;0.405525526;2991.666667;176717
93;19669;0.921052632;3841.666667;42269.5
80.66666667;94368.66667;1;9308.333333;127478
2;13496.66667;0.473809524;4583.333333;55000
123.3333333;31008.33333;0.992424242;3750;67052
0;2148;1;1475;43081
148.6666667;113152.6667;0.952608666;41000;2100
77.66666667;65374;0.692156863;35041.66667;21145
98.33333333;66918.66667;0.989299777;2191.666667;2044.666667
880.3333333;137621.6667;0.995305164;14058.33333;7483.333333
132.6666667;2318;0.981453252;91.66666667;138577
39.33333333;19631.66667;0.990740741;5441.666667;115728.6667
33;18861.5;1;989;70000.5
330;79179;0.980814355;26125;2100
245.6666667;484583.3333;0.878638699;65850;366670.3333
19.33333333;33264.66667;0.966666667;80841.66667;60
304.3333333;30950.66667;0.984339081;47650;18300
116;63969;0.998587571;12416.66667;14939.33333
45.33333333;21235.66667;1;60050;660
155.3333333;115248.6667;0.997792495;22333.33333;37331.5
188.3333333;44000.66667;0.89143931;12416.66667;24990
45.33333333;62897;1;61908.33333;17746.66667
355.6666667;47629.33333;0.92244377;15500;53786.66667
3285.666667;229768;0.986629773;5933.333333;12311
2.333333333;5142.666667;0.944444444;33183.33333;41246
582.3333333;79858.66667;1;46725;9255.5
135;62360.66667;0.893170426;21000;11520
233;54404.33333;1;3466.666667;173535.6667
1340;298281.6667;0.923971191;56083.33333;120
340;176241;0.947798133;34766.66667;2400
10;18305.66667;0.673015873;7316.666667;85666.66667
1.333333333;6661.333333;0.533333333;55350;270
40.66666667;49573.33333;0.851120858;47333.33333;76422.66667
352;43267.66667;0.9872265;41625;69333.33333
191;265726.6667;0.98982684;27883.33333;33270.66667
49.66666667;109284;0.970487948;37066.66667;53333.33333
234.6666667;111818.6667;0.991123063;9325;53287.33333
5.333333333;6636.333333;0.972222222;3991.666667;40981
73.66666667;121014;0.98005698;12541.66667;66668.33333
63;11705.33333;0.988888889;11600;212509
736;80276.66667;0.995646913;37466.66667;8500
45.33333333;21875.33333;0.818181818;7783.333333;96620.33333
135.6666667;116599;0.961904762;13708.33333;13686.33333
3.333333333;7701.333333;0.958333333;1650;62324.66667
14.33333333;40301.33333;0.395061728;2033.333333;72562.66667
0;4481.333333;0.583333333;7658.333333;136669.3333
266;295914.3333;1;825;60
2786;73276.66667;1;9816.666667;92473.66667
1689;198529.6667;0.996316759;6700;10292.33333
21;59465;0.993333333;3666.666667;180
25;26596.33333;0.966666667;2341.666667;62333.33333
382.6666667;107798.3333;0.997950833;21308.33333;52933.5
108.3333333;64581.66667;0.813246496;4025;78915
370.3333333;96494.66667;1;1387.5;150
997;303074.6667;0.980240484;50600;38140.5
30.66666667;16943.66667;0.865740741;13316.66667;118502
2;824;1;275;68457.33333
14.66666667;25774;1;6400;238310.6667
107;8510.5;1;11366.66667;46022
56.33333333;101917.3333;0.928921569;275;60
10;11771.33333;0.8339599;7514.333333;25666.66667
58;52854.66667;0.646759259;18350;120
144.6666667;55655.66667;0.995495496;39066.66667;6443.5
79.66666667;37184;0.964285714;7710;87894.66667
326.3333333;70898.66667;0.994949495;49708.33333;15545
325.6666667;68685.66667;0.959449193;5016.666667;8000
581.3333333;37292.66667;0.98;26883.33333;416.5
11.66666667;36427.66667;0.134056205;27125;24499
345.6666667;43493.66667;1;11191.66667;25001
950.3333333;58625.33333;0.977777778;2566.666667;17145
387;71365.33333;0.810643977;7575;170305.6667
321.6666667;292449.3333;0.99447115;275;690
1590.333333;236271.3333;0.867554496;84891.66667;75001.66667
9.666666667;21071;0.9172852;22933.33333;66667.33333
321;52669.66667;1;26910;63439.33333
786;108518.6667;0.988179861;17941.66667;45483
39.33333333;24278.66667;0.936363636;7800;68608
2102;119829.6667;0.971916218;16725;17820
1463;128355;0.99845679;46275;4020
139.3333333;73749.66667;0.847165895;2441.666667;96663.66667
951;65461.33333;1;24328.33333;41081.5
581.6666667;122202.3333;0.843039937;2433.333333;9742
306;10097;1;14341.66667;76386.66667
79.66666667;99573.66667;0.86191894;72658.33333;4105
345.6666667;134135.3333;0.983556299;4166.666667;26018.66667
1.333333333;2768.333333;0.777777778;1094;99839.33333
289.6666667;27084.33333;1;16200;14172
118;72080;1;6055.333333;780
10;16166.33333;0.774603175;5525;104887.3333
625.6666667;71460;0.933729716;17891.66667;67514.33333
111.6666667;57872;0.981031328;10025;1747.5
19;34535.33333;0.983239171;110808.3333;480
100.6666667;77298;1;15541.66667;750
966.3333333;105539.3333;0.979078123;9675;627.5
16.33333333;37247.33333;0.887514518;24096;236303.3333
106.6666667;71999;0.966666667;7066.666667;42662.33333
222;67155.66667;0.85995856;15750;88704.66667
108.6666667;64427.66667;0.80327381;18008.33333;5010
51;87527.33333;0.853233484;1858.333333;360
15;20922.66667;0.833333333;10008.33333;175949.6667
168.6666667;96867.33333;0.795436508;2584.333333;9012.333333
0.5;1206;0.5;2333.333333;68529.66667
885.3333333;57696;0.987421384;33558.33333;101900.6667
21;34381.66667;0.561253561;26475;138090.3333
1237;80555;1;5400;3500
1470.333333;82515.33333;0.998084291;4716.666667;7044.333333
0.5;401.5;1;891.5;108541.3333
64.33333333;39215;0.976190476;11666.66667;113443.3333
28.33333333;36365;0.733155733;7658.333333;344973.3333
280.6666667;38193.66667;0.981971154;20206.33333;18610.33333
8.333333333;25051;0.602564103;1312.5;50744
22;24526;1;41225;34876.66667
347.3333333;148743.3333;0.991976754;33175;60
173;60984.66667;0.992753623;2608.333333;240
222;141219.3333;0.928208027;2183.333333;78061.5
430.3333333;79333;0.949441631;8775;76745.33333
28.66666667;15772.66667;0.947368421;4173.666667;94585.66667
77.33333333;23595.66667;0.965789474;13141.66667;139825.3333
0;1671;1;4775;112402.3333
